97,如果Amazon EBS卷是实例的根设备，是否可以在不停止实例的情况下将其分离？, 是的，但仅限于Windows实例, 没有, 是, 是的，但仅限于Linux实例,,,,,,,B,,"“If an EBS volume is the root device of an instance, you must stop the instance before you can detach the volume.” http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ebs-detaching-volume.html"
98,如果您使用Amazon RDS预配置IOPS存储与MySQL和Oracle数据库引擎，则可以通过从__________指定IOPS速率来扩展数据库实例的吞吐量。," 1,000到1,00,000"," 100至1,000"," 10,000至1,00,000"," 1,000至10,000",,,,,,,D,,"If you are using RDS Provisioned IOPS, you can also scale the throughput of your DB Instance by specifying the IOPS rate from 1,000 IOPS to 10,000 IOPS in 1,000 IOPS https://aws.amazon.com/rds/mysql/"
99,您在IAM系统中创建的每个用户都以___________开头。, 完全权限, 没有权限, 部分权限,,,,,,,,B,,"Permissions let you specify who has access to AWS resources, and what actions they can perform on those resources. Every IAM user starts with no permissions. http://docs.aws.amazon.com/IAM/latest/UserGuide/access_permissions.html#NoDefaultPermissions"
100,存储Amazon RDS数据库快照和自动备份, 亚马逊S3, 亚马逊ECS卷, 亚马逊RDS, 亚马逊EMR,,,,,,,A,,
101,标签的最大密钥长度是多少？, 512个Unicode字符, 64个Unicode字符, 256个Unicode字符, 128个Unicode字符,,,,,,,D,,
102,团体不能_____。, 嵌套超过3个级别, 完全嵌套, 嵌套超过4个级别, 嵌套超过2个级别,,,,,,,B,,
103,Amazon EC2没有Amazon资源名称（ARN），因为您无法在IAM策略中指定特定的Amazon EC2资源。, 真正, 假,,,,,,,,,B,,http://blogs.aws.amazon.com/security/post/Tx29HCT3ABL7LP3/Resource-level-Permissions-for-EC2-Controlling- Management-Access-on-Specific-Ins
104,我可以为MySQL多区域数据库实例部署启动“强制故障转移”吗？, 仅限于某些地区, 仅限于VPC, 是, 没有,,,,,,,C,,"If your DB instance is a Multi-AZ deployment, you can force a failover from one availability zone to another when you select the Reboot option. When you force a failover of your DB instance, Amazon RDS automatically switches to a standby replica in another Availability Zone and updates the DNS record for the DB instance to point to the standby DB instance. As a result, you will need to clean up and re-establish any existing connections to your DB instance. Reboot with failover is beneficial when you want to simulate a failure of a DB instance for testing, or restore operations to the original AZ after a failover occurs. Source: http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_RebootInstance.html"
105,一个组可以包含许多用户。用户可以属于多个组吗？, 是的，总是, 没有, 是的，但仅限于他们使用双因素身份验证, 是的，但仅限于VPC,,,,,,,A,,"A group can contain many users, and a user can belong to multiple groups. http://docs.aws.amazon.com/IAM/latest/UserGuide/id_groups.html"
106,是否可以使用SSL为MySQL服务器引擎加密我的应用程序和我的数据库实例之间的连接？, 是, 仅限于VPC, 仅限于某些地区, 没有,,,,,,,A,,https://aws.amazon.com/rds/faqs/
107,哪个AWS实例地址具有以下特征？ ：“如果停止实例，其弹性IP地址将被取消映射，并且必须在重新启动实例时重新映射它。”, VPC地址, EC2地址, A和B都是, 都不是,,,,,,,B,,"http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html Stopping an instance EC2-Classic If you stop an instance, its Elastic IP address is disassociated, and you must reassociate the Elastic IP address when you restart the instance. EC2-VPC If you stop an instance, its Elastic IP address remains associated."
108,对错：可用区域共享发电机和冷却设备等常见故障点。, 真正, 假,,,,,,,,,B,,
109,请选择有关Amazon Instance Store持久性的最正确答案, 实例存储卷上的数据仅在关联的Amazon EC2实例的生命周期内持续存在, 当关联实例的安全组规则更改时，实例存储卷上的数据将丢失。, 即使删除关联的Amazon EC2实例后，实例存储卷上的数据仍会存在,,,,,,,,A,,http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/Storage.html
110,Microsoft SQL Server数据库实例支持多可用区部署___________。, 目前不是, 截至2013年, 计划在2014年, 永远不会,,,,,,,C,,https://aws.amazon.com/about-aws/whats-new/2014/05/19/amazon-rds-for-sqlserver-introduces-multi-az-support/
111,安全组在实例级别充当防火墙，而____________是在子网级别起作用的附加安全层。, 数据库安全组, VPC安全组, 网络ACL,,,,,,,,C,,
112,Amazon Elastic Beanstalk提供什么？, Amazon Web Services上的应用程序容器。, Amazon Web Services上的可扩展存储设备。, 可扩展的EC2实例集群。, 此名称的服务不存在。,,,,,,,A,,
113,Amazon RDS SQL Server引擎是否支持SQL Server Audit功能？, 没有, 是,,,,,,,,,A,,http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/CHAP_SQLServer.html
114,您是否能够将多因素令牌服务与AWS平台集成？, 是的，使用AWS多因素令牌设备对AWS平台上的用户进行身份验证。, 不，您无法将多因素令牌设备与AWS平台集成。, 是的，您可以集成私有多因素令牌设备，以对AWS平台的用户进行身份验证。,,,,,,,,C,,Private MFA does not apply here. Q. What is AWS MFA? AWS multi-factor authentication (AWS MFA) provides an extra level of security that you can apply to your AWS environment. You can enable AWS MFA for your AWS account and for individual AWS Identity and Access Management (IAM) users you create under your account.
115,多重故障转移后，我的只读副本显示“卡住”，无法从源数据库实例获取或应用更新。我该怎么办？, 您需要删除只读副本并创建一个新副本来替换它。, 您需要取消关联数据库引擎并重新关联它。, 该实例应部署到单个AZ，然后再次移动到多个AZ, 您需要删除数据库实例并创建一个新实例来替换它。,,,,,,,A,,"“Q: My Amazon RDS for MySQL Read Replica appears “stuck” after a Multi-AZ failover and is unable to obtain or apply updates from the source DB Instance. What do I do? …. To resolve the current issue, you will need to delete the Read Replica and create a new one to replace it. ” https://aws.amazon.com/rds/faqs/"
116,哪个DNS名称只能在Amazon EC2中解析？, 内部DNS名称, 外部DNS名称, 全局DNS名称, 私人DNS名称,,,,,,,D,,"Using Private Hosted Zones If you want to access the resources in your VPC using custom DNS domain names, such as example.com, instead of using private IP addresses or AWS-provided private DNS hostnames, you can create a private hosted zone in Amazon Route 53. A private hosted zone is a container that holds information about how you want to route traffic for a domain and its subdomains within one or more VPCs without exposing your resources to the Internet. You can then create Amazon Route 53 resource record sets, which determine how Amazon Route 53 responds to queries for your domain and subdomains. For example, if you want browser requests for example.com to be routed to a web server in your VPC, you’ll create an A record in your private hosted zone and specify the IP address of that web server. For more information about creating a private hosted zone, see Working with Private Hosted Zones in the Amazon Route 53 Developer Guide."
117,如果数据库实例的存储空间或文件系统资源不足，其状态将更改为_____，并且您的数据库实例将不再可用。, 存储溢出, 存储满, 存储超过, 存储超龄,,,,,,,B,,https://aws.amazon.com/ko/premiumsupport/knowledge-center/rds-out-of-storage/
118,是否可以访问您的EBS快照？, 是的，通过Amazon S3 API。, 是的，通过Amazon EC2 API。, 不，无法访问EBS快照;它们只能用于创建新的EBS卷。, EBS不提供快照。,,,,,,,B,,"https://aws.amazon.com/ebs/faqs/?nc1=h_ls Q: Will I be able to access my snapshots using the regular Amazon S3 API? No, snapshots are only available through the Amazon EC2 API."
119,Amazon RDS for SQL Server目前是否支持将数据导入msdb数据库？, 没有, 是,,,,,,,,,A,,"Amazon RDS for SQL Server does not currently support importing data into the msdb database, though we do support SQL Server Agent jobs. Some SQL Server features that use the msdb database, such as Database Mail and Replication, are not currently supported in Amazon RDS. http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/ SQLServer.Procedural.Importing.html#SQLServer.Procedural.Importing.Procedure"
120,Route S3是否支持MX记录？, 是。, 它支持CNAME记录，但不支持MX记录。, 没有, 仅限主要MX记录。不支持辅助MX记录。,,,,,,,A,,http://docs.aws.amazon.com/Route53/latest/DeveloperGuide/ResourceRecordTypes.html#MXFormat
121,由于附加到Windows Server的条带存储的可扩展性限制，Amazon RDS目前不支持增加_____数据库实例的存储。, SQL Server, MySQL的, 神谕,,,,,,,,A,,
122,您认为哪种亚马逊存储最适合我经常在数据集中遇到许多随机读写的数据库样式应用程序？, 都不是。, 亚马逊实例存储, 任何这些, 亚马逊EBS,,,,,,,D,,“Amazon EBS is particularly helpful for database-style applications that frequently encounter many random reads and writes across the data set.” http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/AmazonEBS.html
123,选择正确的步骤集，仅将快照公开给特定的AWS账户, 为所有帐户选择public并选中要向其公开快照的帐户，然后单击“保存”。, 选择Private，输入这些AWS账户的ID，然后单击Save。, 选择Public，输入这些AWS账户的ID，然后单击Save。, 选择Public，将这些AWS账户的ID标记为私有，然后单击Save。,,,,,,,B,,"“To expose the snapshot to only specific AWS accounts, choose Private, enter the ID of the AWS account (without hyphens) in the AWS Account Number field, and choose Add Permission. Repeat until you’ve added all the required AWS accounts” http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ebs-modifying-snapshot-permissions.html"
124,是否允许减少数据库实例的存储大小？, 取决于使用的RDMS, 是, 没有,,,,,,,,C,,“note that you cannot reduce storage size once it has been allocated” Source: http://docs.aws.amazon.com/AmazonRDS/latest/ UserGuideCHAP_Storage.html#CHAP_Storage.FactsAbout
125,在MySQL的上下文中，版本号被组织为MySQL版本= X.Y.Z. X在这里表示什么？, 发布水平, 次要版本, 版本号, 主要版本,,,,,,,D,,
126,在可用于Amazon EBS卷的“详细”监控数据中，预配置IOPS卷会自动将_____分钟指标发送到Amazon CloudWatch。,五,2,1,3,,,,,,,C,,
127,建议您仔细观察Amazon CloudWatch“_____”指标（可通过AWS管理控制台或Amazon Cloud Watch API获取），并在因复制错误而重新创建只读副本。, 写滞后, 只读副本, 复制品滞后, 单一副本,,,,,,,C,,"The amount of time a Read Replica DB instance lags behind the source DB instance. Applies to MySQL, MariaDB, and PostgreSQL Read Replicas. http://docs.aws.amazon.com/AmazonCloudWatch/latest/DeveloperGuide/rds-metricscollected.html"
128,“Key”的字符串值是否可以以法律为前缀？, 没有, 仅适用于EC2而非S3, 是, 仅适用于S3而非EC,,,,,,,A,,http://docs.aws.amazon.com/cli/latest/reference/rds/list-tags-for-resource.html
